Sample in Buffer,Sample in Window,TRIGGER,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_s_b_done,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_s_aw_accept,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_osr_expired,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_haddr[7:0],tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_s_awvalid,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_progress,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_arb_valid,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_hreadyout,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_ahb_hresp,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_outstanding,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_ext_stalled,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_htrans[1:0],tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_ahb_hreadyout,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_lock,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_xhb_hrdyout_raw,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_osr_ctr[16:0],tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_hwrite,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_hsel,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_lock_hit,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_hready,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_s_bvalid,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_a2l_valid,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_stall_ctr[16:0],tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/u_fc_adapter/dbg_tx_valid_ap,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_s_awready,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_err1,tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_wr_os[2:0],tidelink_design_i/nanosoc_eth_chiplet_0/inst/u_chiplet/u_tidelink/dbg_i5_err2
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
74,74,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff4b,1,0,0,0,0,0,0ff4b,0,1,0,1,0
75,75,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff4c,1,0,0,0,0,0,0ff4c,0,1,0,1,0
76,76,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff4d,1,0,0,0,0,0,0ff4d,0,1,0,1,0
77,77,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff4e,1,0,0,0,0,0,0ff4e,0,1,0,1,0
78,78,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff4f,1,0,0,0,0,0,0ff4f,0,1,0,1,0
79,79,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff50,1,0,0,0,0,0,0ff50,0,1,0,1,0
80,80,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff51,1,0,0,0,0,0,0ff51,0,1,0,1,0
81,81,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff52,1,0,0,0,0,0,0ff52,0,1,0,1,0
82,82,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff53,1,0,0,0,0,0,0ff53,0,1,0,1,0
83,83,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff54,1,0,0,0,0,0,0ff54,0,1,0,1,0
84,84,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff55,1,0,0,0,0,0,0ff55,0,1,0,1,0
85,85,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff56,1,0,0,0,0,0,0ff56,0,1,0,1,0
86,86,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff57,1,0,0,0,0,0,0ff57,0,1,0,1,0
87,87,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff58,1,0,0,0,0,0,0ff58,0,1,0,1,0
88,88,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff59,1,0,0,0,0,0,0ff59,0,1,0,1,0
89,89,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff5a,1,0,0,0,0,0,0ff5a,0,1,0,1,0
90,90,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff5b,1,0,0,0,0,0,0ff5b,0,1,0,1,0
91,91,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff5c,1,0,0,0,0,0,0ff5c,0,1,0,1,0
92,92,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff5d,1,0,0,0,0,0,0ff5d,0,1,0,1,0
93,93,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff5e,1,0,0,0,0,0,0ff5e,0,1,0,1,0
94,94,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff5f,1,0,0,0,0,0,0ff5f,0,1,0,1,0
95,95,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff60,1,0,0,0,0,0,0ff60,0,1,0,1,0
96,96,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff61,1,0,0,0,0,0,0ff61,0,1,0,1,0
97,97,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff62,1,0,0,0,0,0,0ff62,0,1,0,1,0
98,98,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff63,1,0,0,0,0,0,0ff63,0,1,0,1,0
99,99,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff64,1,0,0,0,0,0,0ff64,0,1,0,1,0
100,100,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff65,1,0,0,0,0,0,0ff65,0,1,0,1,0
101,101,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff66,1,0,0,0,0,0,0ff66,0,1,0,1,0
102,102,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff67,1,0,0,0,0,0,0ff67,0,1,0,1,0
103,103,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff68,1,0,0,0,0,0,0ff68,0,1,0,1,0
104,104,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff69,1,0,0,0,0,0,0ff69,0,1,0,1,0
105,105,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff6a,1,0,0,0,0,0,0ff6a,0,1,0,1,0
106,106,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff6b,1,0,0,0,0,0,0ff6b,0,1,0,1,0
107,107,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff6c,1,0,0,0,0,0,0ff6c,0,1,0,1,0
108,108,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff6d,1,0,0,0,0,0,0ff6d,0,1,0,1,0
109,109,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff6e,1,0,0,0,0,0,0ff6e,0,1,0,1,0
110,110,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff6f,1,0,0,0,0,0,0ff6f,0,1,0,1,0
111,111,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff70,1,0,0,0,0,0,0ff70,0,1,0,1,0
112,112,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff71,1,0,0,0,0,0,0ff71,0,1,0,1,0
113,113,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff72,1,0,0,0,0,0,0ff72,0,1,0,1,0
114,114,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff73,1,0,0,0,0,0,0ff73,0,1,0,1,0
115,115,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff74,1,0,0,0,0,0,0ff74,0,1,0,1,0
116,116,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff75,1,0,0,0,0,0,0ff75,0,1,0,1,0
117,117,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff76,1,0,0,0,0,0,0ff76,0,1,0,1,0
118,118,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff77,1,0,0,0,0,0,0ff77,0,1,0,1,0
119,119,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff78,1,0,0,0,0,0,0ff78,0,1,0,1,0
120,120,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff79,1,0,0,0,0,0,0ff79,0,1,0,1,0
121,121,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff7a,1,0,0,0,0,0,0ff7a,0,1,0,1,0
122,122,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff7b,1,0,0,0,0,0,0ff7b,0,1,0,1,0
123,123,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff7c,1,0,0,0,0,0,0ff7c,0,1,0,1,0
124,124,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff7d,1,0,0,0,0,0,0ff7d,0,1,0,1,0
125,125,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff7e,1,0,0,0,0,0,0ff7e,0,1,0,1,0
126,126,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff7f,1,0,0,0,0,0,0ff7f,0,1,0,1,0
127,127,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff80,1,0,0,0,0,0,0ff80,0,1,0,1,0
128,128,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff81,1,0,0,0,0,0,0ff81,0,1,0,1,0
129,129,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff82,1,0,0,0,0,0,0ff82,0,1,0,1,0
130,130,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff83,1,0,0,0,0,0,0ff83,0,1,0,1,0
131,131,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff84,1,0,0,0,0,0,0ff84,0,1,0,1,0
132,132,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff85,1,0,0,0,0,0,0ff85,0,1,0,1,0
133,133,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff86,1,0,0,0,0,0,0ff86,0,1,0,1,0
134,134,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff87,1,0,0,0,0,0,0ff87,0,1,0,1,0
135,135,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff88,1,0,0,0,0,0,0ff88,0,1,0,1,0
136,136,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff89,1,0,0,0,0,0,0ff89,0,1,0,1,0
137,137,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff8a,1,0,0,0,0,0,0ff8a,0,1,0,1,0
138,138,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff8b,1,0,0,0,0,0,0ff8b,0,1,0,1,0
139,139,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff8c,1,0,0,0,0,0,0ff8c,0,1,0,1,0
140,140,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff8d,1,0,0,0,0,0,0ff8d,0,1,0,1,0
141,141,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff8e,1,0,0,0,0,0,0ff8e,0,1,0,1,0
142,142,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff8f,1,0,0,0,0,0,0ff8f,0,1,0,1,0
143,143,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff90,1,0,0,0,0,0,0ff90,0,1,0,1,0
144,144,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff91,1,0,0,0,0,0,0ff91,0,1,0,1,0
145,145,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff92,1,0,0,0,0,0,0ff92,0,1,0,1,0
146,146,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff93,1,0,0,0,0,0,0ff93,0,1,0,1,0
147,147,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff94,1,0,0,0,0,0,0ff94,0,1,0,1,0
148,148,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff95,1,0,0,0,0,0,0ff95,0,1,0,1,0
149,149,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff96,1,0,0,0,0,0,0ff96,0,1,0,1,0
150,150,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff97,1,0,0,0,0,0,0ff97,0,1,0,1,0
151,151,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff98,1,0,0,0,0,0,0ff98,0,1,0,1,0
152,152,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff99,1,0,0,0,0,0,0ff99,0,1,0,1,0
153,153,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff9a,1,0,0,0,0,0,0ff9a,0,1,0,1,0
154,154,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff9b,1,0,0,0,0,0,0ff9b,0,1,0,1,0
155,155,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff9c,1,0,0,0,0,0,0ff9c,0,1,0,1,0
156,156,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff9d,1,0,0,0,0,0,0ff9d,0,1,0,1,0
157,157,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff9e,1,0,0,0,0,0,0ff9e,0,1,0,1,0
158,158,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ff9f,1,0,0,0,0,0,0ff9f,0,1,0,1,0
159,159,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa0,1,0,0,0,0,0,0ffa0,0,1,0,1,0
160,160,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa1,1,0,0,0,0,0,0ffa1,0,1,0,1,0
161,161,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa2,1,0,0,0,0,0,0ffa2,0,1,0,1,0
162,162,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa3,1,0,0,0,0,0,0ffa3,0,1,0,1,0
163,163,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa4,1,0,0,0,0,0,0ffa4,0,1,0,1,0
164,164,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa5,1,0,0,0,0,0,0ffa5,0,1,0,1,0
165,165,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa6,1,0,0,0,0,0,0ffa6,0,1,0,1,0
166,166,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa7,1,0,0,0,0,0,0ffa7,0,1,0,1,0
167,167,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa8,1,0,0,0,0,0,0ffa8,0,1,0,1,0
168,168,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffa9,1,0,0,0,0,0,0ffa9,0,1,0,1,0
169,169,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffaa,1,0,0,0,0,0,0ffaa,0,1,0,1,0
170,170,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffab,1,0,0,0,0,0,0ffab,0,1,0,1,0
171,171,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffac,1,0,0,0,0,0,0ffac,0,1,0,1,0
172,172,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffad,1,0,0,0,0,0,0ffad,0,1,0,1,0
173,173,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffae,1,0,0,0,0,0,0ffae,0,1,0,1,0
174,174,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffaf,1,0,0,0,0,0,0ffaf,0,1,0,1,0
175,175,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb0,1,0,0,0,0,0,0ffb0,0,1,0,1,0
176,176,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb1,1,0,0,0,0,0,0ffb1,0,1,0,1,0
177,177,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb2,1,0,0,0,0,0,0ffb2,0,1,0,1,0
178,178,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb3,1,0,0,0,0,0,0ffb3,0,1,0,1,0
179,179,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb4,1,0,0,0,0,0,0ffb4,0,1,0,1,0
180,180,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb5,1,0,0,0,0,0,0ffb5,0,1,0,1,0
181,181,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb6,1,0,0,0,0,0,0ffb6,0,1,0,1,0
182,182,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb7,1,0,0,0,0,0,0ffb7,0,1,0,1,0
183,183,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb8,1,0,0,0,0,0,0ffb8,0,1,0,1,0
184,184,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffb9,1,0,0,0,0,0,0ffb9,0,1,0,1,0
185,185,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffba,1,0,0,0,0,0,0ffba,0,1,0,1,0
186,186,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffbb,1,0,0,0,0,0,0ffbb,0,1,0,1,0
187,187,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffbc,1,0,0,0,0,0,0ffbc,0,1,0,1,0
188,188,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffbd,1,0,0,0,0,0,0ffbd,0,1,0,1,0
189,189,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffbe,1,0,0,0,0,0,0ffbe,0,1,0,1,0
190,190,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffbf,1,0,0,0,0,0,0ffbf,0,1,0,1,0
191,191,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc0,1,0,0,0,0,0,0ffc0,0,1,0,1,0
192,192,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc1,1,0,0,0,0,0,0ffc1,0,1,0,1,0
193,193,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc2,1,0,0,0,0,0,0ffc2,0,1,0,1,0
194,194,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc3,1,0,0,0,0,0,0ffc3,0,1,0,1,0
195,195,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc4,1,0,0,0,0,0,0ffc4,0,1,0,1,0
196,196,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc5,1,0,0,0,0,0,0ffc5,0,1,0,1,0
197,197,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc6,1,0,0,0,0,0,0ffc6,0,1,0,1,0
198,198,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc7,1,0,0,0,0,0,0ffc7,0,1,0,1,0
199,199,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc8,1,0,0,0,0,0,0ffc8,0,1,0,1,0
200,200,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffc9,1,0,0,0,0,0,0ffc9,0,1,0,1,0
201,201,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffca,1,0,0,0,0,0,0ffca,0,1,0,1,0
202,202,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffcb,1,0,0,0,0,0,0ffcb,0,1,0,1,0
203,203,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffcc,1,0,0,0,0,0,0ffcc,0,1,0,1,0
204,204,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffcd,1,0,0,0,0,0,0ffcd,0,1,0,1,0
205,205,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffce,1,0,0,0,0,0,0ffce,0,1,0,1,0
206,206,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffcf,1,0,0,0,0,0,0ffcf,0,1,0,1,0
207,207,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd0,1,0,0,0,0,0,0ffd0,0,1,0,1,0
208,208,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd1,1,0,0,0,0,0,0ffd1,0,1,0,1,0
209,209,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd2,1,0,0,0,0,0,0ffd2,0,1,0,1,0
210,210,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd3,1,0,0,0,0,0,0ffd3,0,1,0,1,0
211,211,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd4,1,0,0,0,0,0,0ffd4,0,1,0,1,0
212,212,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd5,1,0,0,0,0,0,0ffd5,0,1,0,1,0
213,213,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd6,1,0,0,0,0,0,0ffd6,0,1,0,1,0
214,214,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd7,1,0,0,0,0,0,0ffd7,0,1,0,1,0
215,215,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd8,1,0,0,0,0,0,0ffd8,0,1,0,1,0
216,216,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffd9,1,0,0,0,0,0,0ffd9,0,1,0,1,0
217,217,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffda,1,0,0,0,0,0,0ffda,0,1,0,1,0
218,218,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffdb,1,0,0,0,0,0,0ffdb,0,1,0,1,0
219,219,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffdc,1,0,0,0,0,0,0ffdc,0,1,0,1,0
220,220,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffdd,1,0,0,0,0,0,0ffdd,0,1,0,1,0
221,221,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffde,1,0,0,0,0,0,0ffde,0,1,0,1,0
222,222,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffdf,1,0,0,0,0,0,0ffdf,0,1,0,1,0
223,223,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe0,1,0,0,0,0,0,0ffe0,0,1,0,1,0
224,224,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe1,1,0,0,0,0,0,0ffe1,0,1,0,1,0
225,225,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe2,1,0,0,0,0,0,0ffe2,0,1,0,1,0
226,226,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe3,1,0,0,0,0,0,0ffe3,0,1,0,1,0
227,227,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe4,1,0,0,0,0,0,0ffe4,0,1,0,1,0
228,228,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe5,1,0,0,0,0,0,0ffe5,0,1,0,1,0
229,229,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe6,1,0,0,0,0,0,0ffe6,0,1,0,1,0
230,230,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe7,1,0,0,0,0,0,0ffe7,0,1,0,1,0
231,231,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe8,1,0,0,0,0,0,0ffe8,0,1,0,1,0
232,232,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffe9,1,0,0,0,0,0,0ffe9,0,1,0,1,0
233,233,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffea,1,0,0,0,0,0,0ffea,0,1,0,1,0
234,234,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffeb,1,0,0,0,0,0,0ffeb,0,1,0,1,0
235,235,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffec,1,0,0,0,0,0,0ffec,0,1,0,1,0
236,236,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffed,1,0,0,0,0,0,0ffed,0,1,0,1,0
237,237,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffee,1,0,0,0,0,0,0ffee,0,1,0,1,0
238,238,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0ffef,1,0,0,0,0,0,0ffef,0,1,0,1,0
239,239,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff0,1,0,0,0,0,0,0fff0,0,1,0,1,0
240,240,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff1,1,0,0,0,0,0,0fff1,0,1,0,1,0
241,241,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff2,1,0,0,0,0,0,0fff2,0,1,0,1,0
242,242,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff3,1,0,0,0,0,0,0fff3,0,1,0,1,0
243,243,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff4,1,0,0,0,0,0,0fff4,0,1,0,1,0
244,244,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff5,1,0,0,0,0,0,0fff5,0,1,0,1,0
245,245,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff6,1,0,0,0,0,0,0fff6,0,1,0,1,0
246,246,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff7,1,0,0,0,0,0,0fff7,0,1,0,1,0
247,247,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff8,1,0,0,0,0,0,0fff8,0,1,0,1,0
248,248,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fff9,1,0,0,0,0,0,0fff9,0,1,0,1,0
249,249,0,0,0,0,00,0,0,0,1,0,1,1,0,0,0,0,0fffa,1,0,0,0,0,0,0fffa,0,1,0,1,0
